,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,21704.927735849058,0.4632831944868999,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,5312.88251277941,0.868623689282519,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,21704.927735849058,0.4632831944868999,0.016305923461914062,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,19276.188490566034,0.5233407622897908,0.016305923461914062,0,0.2945576974223485,0.8382808930065584,0.8512196213925718,0.6149056739794031,0.6267002674407594,0.5161200354728672
4,machine,001 knn,003 feature importance selection,19372.448679245284,0.5209604520858235,0.12962961196899414,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,16780.306603773584,0.5850586251419543,0.12962961196899414,0,0.04779156565149898,0.15868849907660018,0.5548684400013546,0.11470455745119684,0.05933914765625016,0.06460779016309942
6,machine,001 knn,004 l1,16780.306603773584,0.5850586251419543,0.006667613983154297,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,13845.670188679245,0.6576259564512579,0.04130125045776367,0,True,False,True,True,False,True
8,machine,001 knn,012 relieff weighting,16702.146226415098,0.5869913654193735,0.04130125045776367,0,1.0,0.4174174174174174,0.44744744744744747,0.4174174174174174,0.0,0.93993993993994
9,machine,001 knn,006 forward selection,22497.46811320755,0.44368535270862797,1.3855602741241455,0,True,False,False,False,False,False
10,machine,001 knn,007 backward selection,14156.733396226415,0.6499340233981187,2.314483404159546,0,False,False,True,True,False,False
11,machine,001 knn,008 stepwise selection,22041.345471698114,0.4549642977506242,2.0900044441223145,0,True,True,False,True,False,False
12,machine,001 knn,009 bayesian selection,13568.427547169815,0.6644815786728047,29.4360511302948,3,True,False,True,True,False,False
13,machine,001 knn,013 bayesian weighting,12254.092264150944,0.6969823012303797,74.39563655853271,412,0.3177256138322446,0.04046837153520003,0.05671828371927514,0.7622143756857341,0.464823297476904,0.028083163483179747
