,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,1.0,1.0,0.0,0,True,True,True,True
1,iris,000 rf,000 all,1.0,1.0,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.13908696174621582,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9736842105263158,0.9736842105263158,0.13908696174621582,0,0.12203976016037313,0.02931585226788219,0.3664764807326178,0.48216790683912697
4,iris,001 knn,004 l1,0.9736842105263158,0.9736842105263158,0.005698442459106445,0,False,True,True,True
5,iris,001 knn,005 relieff selection,0.9736842105263158,0.9736842105263158,0.03313016891479492,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.03313016891479492,0,0.20155038759689925,0.28682170542635654,0.0,0.4651162790697675
7,iris,001 knn,006 forward selection,0.9736842105263158,0.9736842105263158,1.4148681163787842,0,True,False,False,True
8,iris,001 knn,007 backward selection,0.9736842105263158,0.9736842105263158,1.04677152633667,0,True,False,False,True
9,iris,001 knn,008 stepwise selection,0.9736842105263158,0.9736842105263158,1.4079017639160156,0,True,False,False,True
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,27.90637969970703,1,False,False,True,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,70.53999519348145,0,0.3249004429754222,0.8549125416982937,0.7158248899101427,0.6187771969755772
