,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,22805.8554716981,0.5141765415492368,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,5388.8014874329865,0.8852046493595368,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,22805.8554716981,0.5141765415492368,0.016109466552734375,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,18976.327358490562,0.5957553533812132,0.016109466552734375,0,0.32546531046396915,0.7219297539924054,0.8264329852361206,0.6602134750889782,0.5528308337078965,0.5894202100187897
4,machine,001 knn,003 feature importance selection,20495.408490566042,0.5633950128463858,0.12633395195007324,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,17647.13679245283,0.6240705357927634,0.12633395195007324,0,0.02477273620299494,0.07145596368933746,0.4313605128844262,0.12626507866575895,0.20684145779337038,0.1393042507641121
6,machine,001 knn,004 l1,17389.32905660377,0.6295625045549518,0.006612300872802734,0,True,True,True,True,False,True
7,machine,001 knn,005 relieff selection,28588.96490566038,0.3909814161002727,0.01891946792602539,0,True,False,False,True,True,True
8,machine,001 knn,012 relieff weighting,25962.161886792455,0.4469390857820362,0.01891946792602539,0,1.0,0.044854881266490766,0.002638522427440633,0.525065963060686,0.055408970976253295,0.820580474934037
9,machine,001 knn,006 forward selection,20523.246603773587,0.5628019893374884,2.089736223220825,0,False,False,True,False,True,False
10,machine,001 knn,007 backward selection,36186.86509433963,0.2291265735486019,1.7079215049743652,0,True,False,True,False,True,True
11,machine,001 knn,008 stepwise selection,20523.246603773587,0.5628019893374884,1.3721678256988525,0,False,False,True,False,True,False
12,machine,001 knn,009 bayesian selection,17278.549622641513,0.6319223918128339,29.164835929870605,5,False,False,True,True,False,False
13,machine,001 knn,013 bayesian weighting,15410.920943396226,0.6717076927930483,73.89606475830078,484,0.16467158379593685,0.27327170315235655,0.9988771481933693,0.037519498520733816,0.027345068149498233,0.0005616083895058431
