,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.5555555555555556,0.5555555555555556,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7222222222222222,0.7222222222222222,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5555555555555556,0.5555555555555556,0.1524829864501953,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.5370370370370371,0.5370370370370371,0.1524829864501953,0,0.16191150376116034,0.11483453754477167,0.17312266907427928,0.16317450811031367,0.07172791466382303,0.08920560081896528,0.1287323201818516,0.0649103600266212,0.03238058581821418
4,glass,001 knn,004 l1,0.6111111111111112,0.6111111111111112,0.003875255584716797,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.5555555555555556,0.5555555555555556,0.018332958221435547,0,True,False,True,False,True,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.5370370370370371,0.5370370370370371,0.018332958221435547,0,0.08064516129032262,0.0,0.038461538461538464,0.032258064516129004,0.08064516129032262,0.7258064516129032,0.06451612903225812,1.0,0.8846153846153846
7,glass,001 knn,006 forward selection,0.5925925925925926,0.5925925925925926,4.238456726074219,0,False,False,True,True,False,False,True,False,False
8,glass,001 knn,007 backward selection,0.6851851851851852,0.6851851851851852,4.182530164718628,0,True,False,True,False,True,False,True,True,False
9,glass,001 knn,008 stepwise selection,0.6111111111111112,0.6111111111111112,3.227207660675049,0,True,False,True,False,True,False,True,False,False
10,glass,001 knn,009 bayesian selection,0.7037037037037037,0.7037037037037037,30.338406085968018,132,True,True,True,True,True,False,True,True,False
11,glass,001 knn,013 bayesian weighting,0.7037037037037037,0.7037037037037037,78.16909193992615,81,0.5031603533794209,0.3505107738267652,0.12597991478445517,0.6215996577964567,0.33301413768825827,0.15563354298113183,0.5721570705046646,0.6306148826314005,0.021796421932525557
