,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,731133.1969700803,0.7914862646241109,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,334792.207266525,0.904519759188641,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,822376.158537408,0.7654644524262703,0.021361589431762695,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,482462.120657087,0.862405401132813,0.021361589431762695,0,0.41942554115589975,0.5540998638344838,0.2691262346621246,0.10012981937811873,0.09480906927669061,0.09602112724032753,0.28501032350636074,0.6253002806857761,0.6260465496989388,0.11770598837871121,0.17307357876158544
4,bike,001 knn,003 feature importance selection,550871.0559729812,0.8428956829379376,0.237396240234375,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,615098.7358623424,0.8245784276091447,0.237396240234375,0,0.06852327581345437,0.27163814302149103,0.0319108739718159,0.0030017145696399888,0.014525084741931529,0.005203056117317071,0.021013972772114396,0.361809657054375,0.11163012030234665,0.07755450548408771,0.033189596151426345
6,bike,001 knn,004 l1,615098.7358623424,0.8245784276091447,0.007060050964355469,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1709117.3852290357,0.5125724674151781,0.04665851593017578,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1067324.1568171086,0.6956071100079402,0.04665851593017578,0,0.45742092457420924,0.11094890510948907,0.345985401459854,0.0,0.044282238442822384,0.046715328467153316,0.1226277372262774,0.9883211678832117,0.997080291970803,0.9961070559610705,1.0
9,bike,001 knn,006 forward selection,1379923.997955036,0.6064559665176712,12.76408076286316,0,True,True,False,False,True,False,True,True,True,True,True
10,bike,001 knn,007 backward selection,1072173.7953349524,0.694224029268659,4.435905456542969,0,True,True,False,False,True,False,True,True,True,True,True
11,bike,001 knn,008 stepwise selection,1072173.7953349524,0.694224029268659,6.369940519332886,0,True,True,False,False,False,False,True,True,True,True,True
12,bike,001 knn,009 bayesian selection,517713.5477846928,0.8523519570022919,31.90728235244751,90,True,True,False,True,True,True,True,False,True,True,True
13,bike,001 knn,013 bayesian weighting,476340.76504418807,0.8641511661038187,83.23769044876099,483,0.6560817834354525,0.8576119425559676,0.43163472480138587,0.22270393818732112,0.11999670545358092,0.14920361738770432,0.8990703496988122,0.036526890363240645,0.48030059605698416,0.6968576105400126,0.7464574773680887
