,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34
0,ionosphere,001 knn,000 all,0.7727272727272727,0.7727272727272727,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,ionosphere,000 rf,000 all,0.8977272727272727,0.8977272727272727,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,ionosphere,001 knn,003 feature importance selection,0.625,0.625,0.17248916625976562,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,ionosphere,001 knn,011 feature importance weighting,0.7727272727272727,0.7727272727272727,0.17248916625976562,0,0.028471605260089346,0.0,0.09742578396141638,0.0366883320694028,0.12697336703046708,0.05057599331033434,0.10913216916392098,0.04647038168821801,0.01036719495257732,0.014431780964751468,0.008220023485060242,0.018217229755040233,0.008228120567693276,0.042500680118116,0.009392101867975592,0.02280671452428769,0.006745105170430358,0.02072331528234233,0.008481467761316407,0.015395006994821686,0.017908839862284278,0.02196212605506693,0.009487138090365369,0.03216562517505721,0.008489670392077835,0.00891693864727406,0.11272047982132502,0.02452951888073688,0.011922812853178368,0.01141955515831339,0.018687384125632166,0.01340718343624762,0.015096416818254117,0.012039936755925296
4,ionosphere,001 knn,004 l1,0.7840909090909091,0.7840909090909092,0.00626683235168457,0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,ionosphere,001 knn,005 relieff selection,0.7727272727272727,0.7727272727272727,0.04575014114379883,0,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,True
6,ionosphere,001 knn,012 relieff weighting,0.8181818181818182,0.8181818181818182,0.04575014114379883,0,0.9848254931714719,1.0,0.15481832543443919,0.018957345971563955,0.19905213270142175,0.07582938388625593,0.24328593996840442,0.07898894154818326,0.1327014218009479,0.050552922590837324,0.06635071090047395,0.0600315955766193,0.0600315955766193,0.018957345971563955,0.1927330173775671,0.1200631911532386,0.0726698262243286,0.050552922590837324,0.04423380726698267,0.06319115323854663,0.11690363349131117,0.08530805687203791,0.05371248025276465,0.09794628751974721,0.025276461295418606,0.012638230647709303,0.11690363349131117,0.025276461295418606,0.018957345971563955,0.0,0.034755134281200584,0.028436018957345932,0.08530805687203791,0.11374407582938384
7,ionosphere,001 knn,006 forward selection,0.7613636363636364,0.7613636363636364,12.180804967880249,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8,ionosphere,001 knn,007 backward selection,0.875,0.875,26.229846000671387,0,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True
9,ionosphere,001 knn,008 stepwise selection,0.8295454545454546,0.8295454545454547,16.39924168586731,0,False,False,True,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,True,False,True,False,True,True,True,False,False
10,ionosphere,001 knn,009 bayesian selection,0.8977272727272727,0.8977272727272727,45.04341793060303,16,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
11,ionosphere,001 knn,013 bayesian weighting,0.8977272727272727,0.8977272727272727,118.08034062385559,47,0.10337104423479519,0.7101339601118194,0.8672934109020976,0.892651263536401,0.9162769722307061,0.4009576591770001,0.0964922278838584,0.08848484817082354,0.2051814146164625,0.6432281341952504,0.6321448522586457,0.5369396405278212,0.005655968960822015,0.49841088177436327,0.25344146131508793,0.5367597530369848,0.9917147080835169,0.3315761146187799,0.3104531859460996,0.44231911838491555,0.5113334598115875,0.23734945003562252,0.4590282407109799,0.74808814385386,0.3382903144348698,0.00028382507099181456,0.29683506530845344,0.4712780584986823,0.2976231251617957,0.4424101294098661,0.9226969081155801,0.20829226615545804,0.8404230571260344,0.7625308669801829
