,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.8947368421052632,0.8947368421052632,0.13778233528137207,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9473684210526315,0.9473684210526315,0.13778233528137207,0,0.09914966504665175,0.04029205401398121,0.38632447364985917,0.47423380728950787
4,iris,001 knn,004 l1,0.9473684210526315,0.9473684210526315,0.011972904205322266,0,False,False,True,True
5,iris,001 knn,005 relieff selection,0.9473684210526315,0.9473684210526315,0.021501779556274414,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9473684210526315,0.9473684210526315,0.021501779556274414,0,0.05504587155963303,0.2018348623853211,0.0,0.6422018348623852
7,iris,001 knn,006 forward selection,0.9473684210526315,0.9473684210526315,0.947312593460083,0,False,False,False,True
8,iris,001 knn,007 backward selection,0.9473684210526315,0.9473684210526315,0.8455848693847656,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.9473684210526315,0.9473684210526315,0.8225963115692139,0,False,False,False,True
10,iris,001 knn,009 bayesian selection,0.9473684210526315,0.9473684210526315,28.023848056793213,1,True,False,True,True
11,iris,001 knn,013 bayesian weighting,0.9473684210526315,0.9473684210526315,70.70947623252869,0,0.8881581521326365,0.9979596522646097,0.8236929355043138,0.07167908604099804
