,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8690476190476191,0.8690476190476191,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8928571428571429,0.8928571428571429,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8452380952380952,0.8452380952380952,0.15392279624938965,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8809523809523809,0.8809523809523809,0.15392279624938965,0,0.22245084673018925,0.16445057098865404,0.02224932260453575,0.0022005611588093318,0.1266949236821037,0.25833672423146964,0.20361705060423824
4,ecoli,001 knn,004 l1,0.8809523809523809,0.8809523809523809,0.013441801071166992,0,True,True,True,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.8214285714285714,0.8214285714285714,0.043123722076416016,0,False,True,True,True,True,True,False
6,ecoli,001 knn,012 relieff weighting,0.7619047619047619,0.7619047619047619,0.043123722076416016,0,0.0,0.021052631578947323,1.0,1.0,0.05052631578947364,0.021052631578947323,0.01684210526315788
7,ecoli,001 knn,006 forward selection,0.6904761904761905,0.6904761904761905,4.173940181732178,0,True,False,False,False,True,False,True
8,ecoli,001 knn,007 backward selection,0.7619047619047619,0.7619047619047619,1.5578351020812988,0,False,True,True,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.7619047619047619,0.7619047619047619,2.515990734100342,0,False,True,True,False,True,True,True
10,ecoli,001 knn,009 bayesian selection,0.7738095238095238,0.7738095238095238,29.829695224761963,2,False,True,False,False,True,False,True
11,ecoli,001 knn,013 bayesian weighting,0.8333333333333334,0.8333333333333334,75.55103302001953,202,0.2539093506266479,0.7915955944154396,0.9736342555826656,0.4372606187702996,0.2309840294245784,0.4033373404752376,0.3810217385382131
