,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,792434.460939081,0.7754874792453209,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,335153.3646039598,0.9050443532737382,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,870255.2824284893,0.7534392851535573,0.021291732788085938,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,509846.88909549353,0.8555501862777264,0.021291732788085938,0,0.3837919271213275,0.5462142516029638,0.2644394996505716,0.06646405911922501,0.058812323454957564,0.06117816583755281,0.31390187987918067,0.6339998921074496,0.644868056433924,0.09199043077301243,0.27002699738502367
4,bike,001 knn,003 feature importance selection,688129.4608589691,0.805039170457174,0.26349949836730957,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,783055.9068719221,0.7781446110567728,0.26349949836730957,0,0.04640531646048792,0.2761915814785988,0.02707323696106437,0.002202536963976786,0.015604251877771473,0.004690056379238553,0.03163279520919682,0.25689843547838864,0.24539303126374717,0.06025810415678528,0.033650653770744436
6,bike,001 knn,004 l1,783055.9068719221,0.7781446110567728,0.027072429656982422,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1745204.006430041,0.5055488245041186,0.04948854446411133,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1161779.207055758,0.6708447307713536,0.04948854446411133,0,0.4564476885644769,0.11678832116788318,0.28981977593765224,0.0,0.07452508524111057,0.0613138686131387,0.15474452554744522,0.9941548952752071,1.0,1.0,0.9990258158792011
9,bike,001 knn,006 forward selection,1631805.6676069284,0.5376768403256409,10.147301435470581,0,True,True,False,False,False,False,True,False,True,False,False
10,bike,001 knn,007 backward selection,1196791.4678624435,0.6609250575131843,4.455641746520996,0,True,True,False,True,True,False,True,True,True,False,True
11,bike,001 knn,008 stepwise selection,1196791.4678624435,0.6609250575131843,6.3722217082977295,0,True,True,False,True,False,False,True,True,True,False,True
12,bike,001 knn,009 bayesian selection,879728.6866904473,0.750755280386198,31.75095796585083,69,True,True,False,False,False,False,True,True,False,True,True
13,bike,001 knn,013 bayesian weighting,460773.9000160223,0.869453544879954,82.97118401527405,471,0.5349309669477976,0.4856966065727462,0.7027919708490037,0.3764507655507847,0.18901329418826782,0.7325103657908348,0.7038780427895754,0.04493092808383233,0.04112500378500776,0.8445356063764752,0.33323740254430767
