,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.7592592592592593,0.7592592592592593,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.8518518518518519,0.8518518518518519,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5925925925925926,0.5925925925925926,0.1527705192565918,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.7407407407407407,0.7407407407407407,0.1527705192565918,0,0.13727972161666932,0.11796761553555646,0.13964053638874815,0.15195980415921567,0.09115968149908006,0.10951650120349737,0.11205847680495977,0.09892546721709333,0.04149219557517988
4,glass,001 knn,004 l1,0.6296296296296297,0.6296296296296297,0.003845691680908203,0,False,True,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.7037037037037037,0.7037037037037037,0.016425371170043945,0,True,False,True,False,False,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.6481481481481481,0.6481481481481481,0.016425371170043945,0,0.25,0.0,1.0,0.0,0.09375,0.5526315789473685,0.09375,0.40625,0.39473684210526316
7,glass,001 knn,006 forward selection,0.3888888888888889,0.3888888888888889,2.120429039001465,0,False,False,False,False,False,True,False,False,False
8,glass,001 knn,007 backward selection,0.5925925925925926,0.5925925925925926,2.863823890686035,0,True,True,False,True,True,True,True,False,True
9,glass,001 knn,008 stepwise selection,0.4074074074074074,0.4074074074074074,6.374317646026611,0,False,False,True,True,False,False,False,True,False
10,glass,001 knn,009 bayesian selection,0.7592592592592593,0.7592592592592593,30.631803512573242,11,True,True,True,False,True,False,True,True,False
11,glass,001 knn,013 bayesian weighting,0.8148148148148148,0.8148148148148148,78.0164725780487,487,0.7841248251436564,0.16244007718659081,0.34959718402077977,0.3999127797620264,0.624622553205724,0.2282331130888001,0.7791291511585275,0.22414301563339492,0.06577780383134994
