,dataset,base,method,PM1,PM2,Time,TriesToOpt,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain
0,fire,001 knn,000 all,2.155200936480448,-0.081359040967659,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
1,fire,000 rf,000 all,2.140748978306268,-0.07410785832069111,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
2,fire,001 knn,002 intercorrelation,2.155442528157406,-0.08148025813107007,0.023690223693847656,0,True,True,True,True,True,True,False,True,True,True,True,True
3,fire,001 knn,010 correlation weighting,2.129806210550924,-0.06861739075214301,0.023690223693847656,0,0.04456222249599926,0.042135489663543246,0.14542763933714342,0.03572821719279661,0.061690708572247024,0.10333311555744759,0.1021156705984325,0.008817648650343575,0.10216216897266399,0.05287341004824234,0.053081116970217286,0.05968345744195064
4,fire,001 knn,003 feature importance selection,2.123528387330971,-0.06546753090307522,0.24665212631225586,0,False,True,False,True,False,True,False,True,False,True,False,True
5,fire,001 knn,011 feature importance weighting,2.1277127057855325,-0.06756698739204503,0.24665212631225586,0,0.07502020296327808,0.061494000717119884,0.034201713725088005,0.04615672407937706,0.0718251518821484,0.11521964729101579,0.09822287807648683,0.09739794956970631,0.19299493032379994,0.1248855711684645,0.0821709065892208,0.00041032361429464904
6,fire,001 knn,004 l1,-1.0,-1.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False
7,fire,001 knn,005 relieff selection,2.1581216667986194,-0.08282449974800854,0.046085357666015625,0,True,False,False,True,True,True,True,True,True,True,True,False
8,fire,001 knn,012 relieff weighting,2.1310486224891485,-0.06924076343135077,0.046085357666015625,0,0.19269102990033224,0.8715596330275229,0.7155963302752293,0.34551495016611294,0.867109634551495,0.8970099667774086,0.9069767441860465,0.8305647840531561,1.0,0.9335548172757475,0.6976744186046512,0.0
9,fire,001 knn,006 forward selection,1.9878405569916577,0.002613017691301067,4.1629478931427,0,False,False,False,False,False,False,False,False,False,False,True,True
10,fire,001 knn,007 backward selection,2.0525303754547877,-0.029844707650958036,2.668571710586548,0,True,True,True,True,True,True,True,True,True,False,True,True
11,fire,001 knn,008 stepwise selection,2.1406514202107245,-0.07405890913602353,4.208703517913818,0,False,False,False,False,True,False,False,True,True,True,True,True
12,fire,001 knn,009 bayesian selection,2.045349841322737,-0.026241918058935276,33.197657346725464,19,False,True,False,True,False,False,False,False,False,False,False,False
13,fire,001 knn,013 bayesian weighting,1.9000741612242973,0.04664927619032011,83.58344626426697,492,0.43246418384746815,0.16467968640928143,0.25348812087137107,0.7644457142905695,0.7539404899951436,0.30056116376842756,0.013439314235469338,0.003286518974633494,0.3249682647793555,0.01834955263702692,0.9998750453034473,0.2273270859724717
