,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,29.032505070866144,0.7105500754486191,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,9.551791361340262,0.9047700058220298,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,29.80171212598425,0.7028811910886625,0.02275252342224121,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,19.586178645669293,0.8047285992923893,0.02275252342224121,0,0.37426340693386817,0.3654971603386674,0.44492734083884417,0.21949681982327415,0.424529661307922,0.6280363426760882,0.3603392643280605,0.24987436639248115,0.34339564162569086,0.42799427377281113,0.4852024101726058,0.3408322693055717,0.7271942907912409
4,boston,001 knn,003 feature importance selection,18.79346166929134,0.8126318742059084,0.26866722106933594,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,13.71468371653543,0.8632665642421327,0.26866722106933594,0,0.0370195275171795,0.0017268014576806328,0.007214477902500382,0.00047307275386432665,0.03562548245211549,0.27106975775977554,0.01741514656147027,0.08477611246943464,0.0045683088863763535,0.011960667309437794,0.01786769059912614,0.012479160794885879,0.4978037935361531
6,boston,001 knn,004 l1,13.786789921259839,0.8625476756906205,0.006430625915527344,0,False,False,False,True,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,13.682827716535432,0.8635841640074303,0.06074976921081543,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,13.766093480314957,0.8627540162477083,0.06074976921081543,0,1.0,0.38213762811127383,0.8199121522693997,0.0,0.30029154518950435,0.9970845481049563,0.967930029154519,0.9577259475218659,0.6588579795021963,0.8169838945827232,0.787701317715959,0.8702623906705539,1.0
9,boston,001 knn,006 forward selection,13.794659905511805,0.8624692130728617,6.014551162719727,0,False,False,False,False,False,True,False,False,True,False,False,False,True
10,boston,001 knn,007 backward selection,13.757850582677163,0.8628361967586053,8.775107145309448,0,True,False,False,False,False,True,False,False,True,True,True,False,True
11,boston,001 knn,008 stepwise selection,13.744607496062988,0.8629682284386806,6.032213926315308,0,True,False,False,False,True,True,False,False,False,False,True,False,True
12,boston,001 knn,009 bayesian selection,13.67510047244094,0.8636612035262277,33.20664620399475,45,True,True,False,True,True,True,True,False,True,True,False,False,True
13,boston,001 knn,013 bayesian weighting,11.991659212598421,0.8804448721920457,85.59139490127563,204,0.9749463041838364,0.7541813354100808,0.6680393065798224,0.8777841817140243,0.6426322185635079,0.17279407182818676,0.2540657979394255,0.562085596872871,0.8236208301792235,0.8701100308531104,0.9732544816299276,0.6297501748463386,0.10468591403339864
