,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,807034.4764386427,0.7513058892692618,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,369452.166642088,0.886150368140333,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,936380.7448686162,0.7114468050012834,0.021096467971801758,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,623362.9397220537,0.8079057382519874,0.021096467971801758,0,0.4119205315520233,0.6019077674873134,0.29425682308753925,0.07190351144371145,0.06198375666122523,0.020365125026986623,0.3068746453303794,0.6328047555829479,0.6345503511536122,0.1114531428318667,0.26203750321646807
4,bike,001 knn,003 feature importance selection,771403.8183017945,0.7622857607602515,0.26558971405029297,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,751385.3325828105,0.7684546167997458,0.26558971405029297,0,0.0645438367713702,0.301378048811089,0.028045578514572803,0.003261408061739163,0.013501014708574583,0.004806332190508723,0.02033008015196197,0.25958037853466526,0.20833206374817392,0.06303359925900118,0.033187659248343056
6,bike,001 knn,004 l1,751385.3325828105,0.7684546167997458,0.017968177795410156,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1808604.683747386,0.4426640414758033,0.07201290130615234,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,819682.2677342641,0.747408371504156,0.07201290130615234,0,0.46228710462287104,0.12360097323600971,0.3537712895377129,0.0,0.03260340632603406,0.04963503649635037,0.16545012165450124,0.9922141119221412,1.0,1.0,0.997080291970803
9,bike,001 knn,006 forward selection,833886.5276765835,0.7430312155113512,8.95536208152771,0,True,True,False,False,False,False,True,True,True,False,True
10,bike,001 knn,007 backward selection,819516.8807596304,0.7474593368194972,4.443091630935669,0,True,True,False,False,True,False,True,True,True,True,True
11,bike,001 knn,008 stepwise selection,833886.5276765835,0.7430312155113512,7.625960111618042,0,True,True,False,False,False,False,True,True,True,False,True
12,bike,001 knn,009 bayesian selection,738001.437580112,0.7725789707932678,31.84164786338806,110,True,True,True,False,False,False,True,False,True,True,True
13,bike,001 knn,013 bayesian weighting,497979.72628685145,0.8465435755144463,83.20380902290344,493,0.41755658479834684,0.2980402514628495,0.33996363535762797,0.5514279112843353,0.21904307723828706,0.7363790569070888,0.4236499561870054,0.020692582945486572,0.16451664094157037,0.9645364033715644,0.6527474687891407
