,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.5555555555555556,0.5555555555555556,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.6666666666666666,0.6666666666666666,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5555555555555556,0.5555555555555556,0.15201902389526367,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.5925925925925926,0.5925925925925926,0.15201902389526367,0,0.1423054856184751,0.10253563749992373,0.17107087387919137,0.17052369355351993,0.07218575496290017,0.08349705818315332,0.14379942557375064,0.08204556054480333,0.032036510184282385
4,glass,001 knn,004 l1,0.5370370370370371,0.5370370370370371,0.012557744979858398,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.5555555555555556,0.5555555555555556,0.013702392578125,0,False,True,True,True,False,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.5555555555555556,0.5555555555555556,0.013702392578125,0,0.019607843137254943,0.1568627450980392,0.5185185185185185,0.11764705882352944,0.0,0.7254901960784313,0.019607843137254943,0.7407407407407407,1.0
7,glass,001 knn,006 forward selection,0.6111111111111112,0.6111111111111112,5.33519983291626,0,False,False,True,True,False,True,False,False,False
8,glass,001 knn,007 backward selection,0.5555555555555556,0.5555555555555556,2.830916404724121,0,True,False,False,True,True,True,True,True,True
9,glass,001 knn,008 stepwise selection,0.6111111111111112,0.6111111111111112,2.169863700866699,0,True,True,False,True,True,False,True,False,False
10,glass,001 knn,009 bayesian selection,0.6111111111111112,0.6111111111111112,30.547738313674927,188,True,False,False,False,True,True,True,True,True
11,glass,001 knn,013 bayesian weighting,0.7407407407407407,0.7407407407407407,77.88038301467896,406,0.023204793762937867,0.23475377338743886,0.17267691427474993,0.30890063714806204,0.4289739106904325,0.516969221201844,0.18880735956176542,0.5892622856490659,0.7639523977943371
