,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6666666666666666,0.6666666666666666,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.8148148148148148,0.8148148148148148,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.6111111111111112,0.6111111111111112,0.1523573398590088,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.7037037037037037,0.7037037037037037,0.1523573398590088,0,0.12836072272292115,0.10979642635310909,0.16962913231965895,0.1619826760402112,0.07137892390484817,0.09093319184453506,0.11901503368798397,0.10876836325029955,0.04013552987643283
4,glass,001 knn,004 l1,0.6666666666666666,0.6666666666666666,0.012621164321899414,0,False,True,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6851851851851852,0.6851851851851852,0.014719247817993164,0,True,False,True,True,False,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.6296296296296297,0.6296296296296297,0.014719247817993164,0,0.12,0.0,0.7222222222222222,0.14,0.020000000000000018,0.5800000000000001,0.040000000000000036,1.0,0.05555555555555555
7,glass,001 knn,006 forward selection,0.5740740740740741,0.5740740740740741,4.243983507156372,0,True,False,False,False,True,True,False,False,False
8,glass,001 knn,007 backward selection,0.6296296296296297,0.6296296296296297,2.876941204071045,0,True,False,True,True,False,True,True,True,True
9,glass,001 knn,008 stepwise selection,0.5740740740740741,0.5740740740740741,4.298213958740234,0,True,False,False,False,True,True,False,False,False
10,glass,001 knn,009 bayesian selection,0.6666666666666666,0.6666666666666666,30.495736837387085,4,False,True,True,True,False,True,True,True,True
11,glass,001 knn,013 bayesian weighting,0.7592592592592593,0.7592592592592593,78.10202240943909,91,0.47978702690679625,0.7129482227842616,0.18820388599784452,0.928695832926587,0.29669432071878615,0.2647385611456384,0.3967759601469082,0.7891939753777859,0.5259853713536164
