,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8571428571428571,0.8571428571428571,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.9166666666666666,0.9166666666666666,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.7857142857142857,0.7857142857142857,0.15166425704956055,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8452380952380952,0.8452380952380952,0.15166425704956055,0,0.24265138972403125,0.17695107101796725,0.01997700994796559,0.002100688443069267,0.14386629791597869,0.2255315202247022,0.18892202272628572
4,ecoli,001 knn,004 l1,0.8452380952380952,0.8452380952380952,0.005830287933349609,0,True,True,True,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.7857142857142857,0.7857142857142857,0.04593467712402344,0,False,False,True,True,True,True,True
6,ecoli,001 knn,012 relieff weighting,0.7976190476190477,0.7976190476190477,0.04593467712402344,0,0.0,0.05758157389635321,1.0,0.9929701230228472,0.09596928982725528,0.09980806142034548,0.08445297504798466
7,ecoli,001 knn,006 forward selection,0.8214285714285714,0.8214285714285714,5.051657438278198,0,True,True,False,False,True,True,False
8,ecoli,001 knn,007 backward selection,0.7857142857142857,0.7857142857142857,1.5622382164001465,0,True,True,False,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.7976190476190477,0.7976190476190477,2.509303569793701,0,True,True,False,False,True,True,True
10,ecoli,001 knn,009 bayesian selection,0.8214285714285714,0.8214285714285714,30.12478494644165,23,True,True,False,False,False,True,False
11,ecoli,001 knn,013 bayesian weighting,0.8571428571428571,0.8571428571428571,75.53220391273499,164,0.4003673174378741,0.6670097459644674,0.32718598696239337,0.7882665967984918,0.32029755324193065,0.8727984410304958,0.36877160308914175
