,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34
0,ionosphere,001 knn,000 all,0.875,0.875,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,ionosphere,000 rf,000 all,0.9090909090909091,0.9090909090909091,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,ionosphere,001 knn,003 feature importance selection,0.75,0.75,0.16487479209899902,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,ionosphere,001 knn,011 feature importance weighting,0.8863636363636364,0.8863636363636365,0.16487479209899902,0,0.03237008194056584,0.0,0.09460824119849047,0.04435386724193459,0.13787481918426084,0.037152166749521834,0.09748556238020484,0.03340213218874795,0.00961802416925351,0.016316349758715386,0.007983788555023168,0.014845538639999984,0.008957310192423292,0.04133805964725211,0.01535449261997121,0.02125102913928968,0.00854878951675612,0.019625410939181544,0.007337601463240475,0.013110046321530051,0.013255228176064695,0.024242800776120055,0.011458190338522252,0.023977698848386172,0.015039417587104956,0.011368428359913491,0.1006058325727903,0.025878644775483982,0.027347660871699396,0.009474022227510004,0.031085597573065556,0.021719901988097288,0.009981235909512191,0.013032028149366923
4,ionosphere,001 knn,004 l1,0.8863636363636364,0.8863636363636365,0.003616809844970703,0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,ionosphere,001 knn,005 relieff selection,0.875,0.875,0.049439191818237305,0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,True,True,True
6,ionosphere,001 knn,012 relieff weighting,0.875,0.875,0.049439191818237305,0,1.0,0.9726495726495726,0.09829867674858228,0.022684310018903586,0.18525519848771266,0.07939508506616255,0.18903591682419663,0.09451795841209831,0.13988657844990549,0.13610586011342152,0.07561436672967858,0.08695652173913049,0.10207939508506614,0.07561436672967858,0.1058601134215501,0.06805293005671076,0.03780718336483935,0.026465028355387554,0.011342155009451793,0.06427221172022679,0.09829867674858228,0.09451795841209831,0.011342155009451793,0.06427221172022679,0.041587901701323204,0.015122873345935761,0.12098298676748587,0.015122873345935761,0.0,0.007561436672967825,0.1058601134215501,0.060491493383742934,0.060491493383742934,0.13610586011342152
7,ionosphere,001 knn,006 forward selection,0.8636363636363636,0.8636363636363636,12.185715675354004,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,ionosphere,001 knn,007 backward selection,0.8636363636363636,0.8636363636363636,19.36316442489624,0,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True
9,ionosphere,001 knn,008 stepwise selection,0.8636363636363636,0.8636363636363636,24.48746347427368,0,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False
10,ionosphere,001 knn,009 bayesian selection,0.9431818181818182,0.9431818181818182,44.36484742164612,128,False,True,True,True,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
11,ionosphere,001 knn,013 bayesian weighting,0.9431818181818182,0.9431818181818182,117.17665934562683,331,0.039790808480049976,0.49179425673487553,0.9783575595069867,0.2452523545587259,0.8530485956909416,0.8684013998486965,0.2240113490402138,0.17483183335622204,0.2984521573143799,0.23174948265925327,0.4127496625897452,0.8060397544887339,0.9015575445120982,0.02877483354267746,0.3301852656262883,0.5571772694534392,0.8089034790533604,0.8581106401843261,0.5024226328333112,0.104783873329405,0.6112493054464088,0.06341724656762875,0.40625341624656564,0.2583649803732832,0.5644310954922965,0.8975273866747868,0.35401028808590684,0.6690431579762823,0.4339406692235728,0.9645385361325147,0.3428317416743234,0.7656307016199495,0.8921133893686101,0.22702087525276785
