,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6481481481481481,0.6481481481481481,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7592592592592593,0.7592592592592593,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.6111111111111112,0.6111111111111112,0.1568284034729004,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6666666666666666,0.6666666666666666,0.1568284034729004,0,0.13862487295218145,0.10452499573173084,0.171540968909928,0.16298548171244726,0.08343582979425523,0.08199977902043397,0.13022119624486364,0.07669864630676643,0.04996822932739318
4,glass,001 knn,004 l1,0.6296296296296297,0.6296296296296297,0.003941774368286133,0,False,True,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.5370370370370371,0.5370370370370371,0.017427682876586914,0,True,True,True,False,False,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.5555555555555556,0.5555555555555556,0.017427682876586914,0,0.15517241379310343,0.08620689655172409,0.0625,0.0,0.03448275862068961,0.603448275862069,0.051724137931034475,0.4583333333333333,1.0
7,glass,001 knn,006 forward selection,0.4074074074074074,0.4074074074074074,4.290488004684448,0,False,False,True,True,False,False,False,False,False
8,glass,001 knn,007 backward selection,0.6851851851851852,0.6851851851851852,2.8470571041107178,0,True,False,True,True,True,True,True,True,False
9,glass,001 knn,008 stepwise selection,0.6296296296296297,0.6296296296296297,3.196249485015869,0,False,False,True,True,False,True,False,True,False
10,glass,001 knn,009 bayesian selection,0.7037037037037037,0.7037037037037037,30.912574291229248,10,True,False,False,False,False,True,True,True,False
11,glass,001 knn,013 bayesian weighting,0.7592592592592593,0.7592592592592593,78.05236315727234,381,0.788099783798114,0.15147821612178228,0.9128355750519761,0.037488147401501457,0.18223644822234245,0.6796265843250726,0.013953672053918342,0.34469928794480165,0.019769184200873716
