,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8214285714285714,0.8214285714285714,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8095238095238095,0.8095238095238095,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8452380952380952,0.8452380952380952,0.15319204330444336,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8333333333333334,0.8333333333333334,0.15319204330444336,0,0.21920526161378667,0.17437520380095664,0.022537462019243226,0.0,0.1044483844697725,0.29423192861644876,0.18520175947979228
4,ecoli,001 knn,004 l1,0.8333333333333334,0.8333333333333334,0.0035614967346191406,0,True,True,True,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.7619047619047619,0.7619047619047619,0.040990352630615234,0,False,True,True,True,True,True,False
6,ecoli,001 knn,012 relieff weighting,0.7142857142857143,0.7142857142857143,0.040990352630615234,0,0.0,0.03364485981308407,1.0,1.0,0.08971962616822426,0.04112149532710285,0.00747663551401867
7,ecoli,001 knn,006 forward selection,0.7380952380952381,0.7380952380952381,3.3492212295532227,0,False,True,False,False,True,True,False
8,ecoli,001 knn,007 backward selection,0.7380952380952381,0.7380952380952381,1.5670218467712402,0,True,True,False,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.5952380952380952,0.5952380952380952,2.5142123699188232,0,True,False,False,False,True,False,True
10,ecoli,001 knn,009 bayesian selection,0.7380952380952381,0.7380952380952381,30.037609577178955,5,False,True,False,False,True,True,False
11,ecoli,001 knn,013 bayesian weighting,0.7857142857142857,0.7857142857142857,76.20229125022888,20,0.023008673833482103,0.863297704716425,0.5089029483312695,0.2498152210241018,0.5431076246384337,0.6408856820684606,0.9941026935505105
