,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34
0,ionosphere,001 knn,000 all,0.7727272727272727,0.7727272727272727,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,ionosphere,000 rf,000 all,0.9772727272727273,0.9772727272727273,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,ionosphere,001 knn,003 feature importance selection,0.625,0.625,0.17124342918395996,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,ionosphere,001 knn,011 feature importance weighting,0.8636363636363636,0.8636363636363636,0.17124342918395996,0,0.021145842656866448,0.0,0.09609865166328284,0.03369570035654886,0.11514134399163262,0.04381054968439088,0.07681467110699727,0.04051699008775061,0.012912650849911118,0.019040898376454573,0.008418913455761292,0.019571484737431574,0.012860564855714761,0.043922910209996724,0.009331525068605446,0.033667988895289325,0.007263562337438561,0.030367256881910363,0.005446449095756115,0.015413106021268106,0.010175938628523553,0.030119894471168456,0.01408739914776514,0.020247418555469177,0.01030560656934244,0.011250897895664342,0.09530292535502996,0.022431391431851532,0.022149255237253015,0.006643516935797932,0.052496722282674144,0.01713321261904194,0.017958551425265704,0.024256209112145127
4,ionosphere,001 knn,004 l1,0.9318181818181818,0.9318181818181818,0.005075693130493164,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,ionosphere,001 knn,005 relieff selection,0.8522727272727273,0.8522727272727273,0.04687857627868652,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,False,True,True,False,False,False,False,True,True
6,ionosphere,001 knn,012 relieff weighting,0.8522727272727273,0.8522727272727273,0.04687857627868652,0,1.0,0.9450726978998385,0.08440366972477065,0.029357798165137616,0.07706422018348624,0.09908256880733946,0.13944954128440368,0.06605504587155964,0.08807339449541285,0.06972477064220184,0.044036697247706424,0.03302752293577982,0.09174311926605505,0.03669724770642202,0.11743119266055047,0.03669724770642202,0.04036697247706422,0.011009174311926606,0.029357798165137616,0.029357798165137616,0.08440366972477065,0.05137614678899083,0.03302752293577982,0.022018348623853212,0.01834862385321101,0.01834862385321101,0.12844036697247707,0.044036697247706424,0.0,0.0,0.022018348623853212,0.014678899082568808,0.06972477064220184,0.05137614678899083
7,ionosphere,001 knn,006 forward selection,0.8977272727272727,0.8977272727272727,12.22148871421814,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,ionosphere,001 knn,007 backward selection,0.8522727272727273,0.8522727272727273,15.776245832443237,0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
9,ionosphere,001 knn,008 stepwise selection,0.9090909090909091,0.9090909090909091,24.511675357818604,0,False,True,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,True,False,False,True,True,True,False,True,False
10,ionosphere,001 knn,009 bayesian selection,0.9431818181818182,0.9431818181818182,44.87736964225769,6,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False
11,ionosphere,001 knn,013 bayesian weighting,0.9659090909090909,0.9659090909090909,117.44816827774048,463,0.35066101155560425,0.34528095495678074,0.44687312236429977,0.14971464494528158,0.11371448464314522,0.11760425483559712,0.6507618323353093,0.9989459301452469,0.6470726486925391,0.08036560619806338,0.6277301441832918,0.8796451827149019,0.45291772581206574,0.10538710973926178,0.3940099276206574,0.4524171233126635,0.8814480442737138,0.6843637363865158,0.7756721807917357,0.4958160177338683,0.022770404446466084,0.3177252761031257,0.4583732819889376,0.19379668709448034,0.6266865188545097,0.1787132606406467,0.016670064717704075,0.521229906529913,0.8933432110988883,0.4238619711183413,0.7083707057171135,0.7964804240896765,0.6642355704272591,0.578926680735786
