,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,0.9333333333333333,0.9333333333333333,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,0.9555555555555556,0.9555555555555556,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.8666666666666667,0.8666666666666667,0.14455485343933105,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,0.9555555555555556,0.9555555555555556,0.14455485343933105,0,0.07863547225501218,0.03717572358392538,0.009308800168316592,0.038722718402064295,0.03510151125337487,0.054251567524568806,0.17533322928064926,0.014866755461470373,0.01863419619346437,0.1751022381560814,0.07349987262498675,0.11262036375595776,0.176747551340128
4,wine,001 knn,004 l1,0.9555555555555556,0.9555555555555556,0.0038781166076660156,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,0.8666666666666667,0.8666666666666667,0.03725099563598633,0,False,False,True,True,True,True,True,True,True,False,True,True,False
6,wine,001 knn,012 relieff weighting,0.9555555555555556,0.9555555555555556,0.03725099563598633,0,0.009411764705882342,0.02352941176470591,0.05647058823529416,0.11294117647058821,0.10352941176470587,0.03764705882352937,0.0658823529411765,0.1505882352941177,0.07058823529411762,0.0,0.028235294117647025,0.03764705882352937,0.014117647058823568
7,wine,001 knn,006 forward selection,0.8888888888888888,0.8888888888888888,7.679893732070923,0,False,False,False,False,False,True,True,False,False,True,False,False,True
8,wine,001 knn,007 backward selection,0.9555555555555556,0.9555555555555556,2.9531121253967285,0,False,True,True,True,True,True,True,True,True,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.9555555555555556,0.9555555555555556,4.595531702041626,0,True,False,True,True,False,False,True,True,False,True,True,False,True
10,wine,001 knn,009 bayesian selection,0.9777777777777777,0.9777777777777777,32.83673596382141,2,False,True,False,True,True,True,True,False,False,False,True,True,True
11,wine,001 knn,013 bayesian weighting,1.0,1.0,84.35095810890198,27,0.4192724234587509,0.8936009493492043,0.05836416390236354,0.9864645395805219,0.48960841502937774,0.714220093139547,0.8220789381291392,0.08571307919240295,0.5406438483769153,0.3680239081223279,0.919860324964235,0.47566869764467373,0.7283543166443291
