,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8690476190476191,0.8690476190476191,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.9285714285714286,0.9285714285714286,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8571428571428571,0.8571428571428571,0.1572704315185547,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8452380952380952,0.8452380952380952,0.1572704315185547,0,0.23806223965653053,0.1491776340677652,0.02100586958227972,0.001868167169641292,0.128843016254467,0.2681904320731773,0.19285264119613896
4,ecoli,001 knn,004 l1,0.8452380952380952,0.8452380952380952,0.013445615768432617,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.8095238095238095,0.8095238095238095,0.040305376052856445,0,False,True,True,True,True,False,True
6,ecoli,001 knn,012 relieff weighting,0.7976190476190477,0.7976190476190477,0.040305376052856445,0,0.0,0.17336152219873147,1.0,1.0,0.07610993657505283,0.046511627906976716,0.06765327695560253
7,ecoli,001 knn,006 forward selection,0.6904761904761905,0.6904761904761905,2.483405351638794,0,True,False,False,False,False,True,False
8,ecoli,001 knn,007 backward selection,0.8095238095238095,0.8095238095238095,1.5922646522521973,0,True,True,False,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.6547619047619048,0.6547619047619048,1.6859900951385498,0,True,False,False,True,True,False,True
10,ecoli,001 knn,009 bayesian selection,0.8214285714285714,0.8214285714285714,30.045462369918823,19,False,True,False,True,True,True,False
11,ecoli,001 knn,013 bayesian weighting,0.8690476190476191,0.8690476190476191,75.77228784561157,55,0.20899323149859272,0.42564543457159115,0.9667889019013004,0.7303629272509489,0.9159772851267789,0.39436881055376416,0.09135459460891089
