,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,14735.183962264151,0.5233468031298549,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,4959.794350336983,0.8395607520774142,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,14735.183962264151,0.5233468031298549,0.0141448974609375,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,13174.73188679245,0.5738242503229847,0.0141448974609375,0,0.31736919977791866,0.8712573521796584,0.8906944883566958,0.7176035740512248,0.6506506803609347,0.5158822117768818
4,machine,001 knn,003 feature importance selection,13394.679056603776,0.5667094072438894,0.1252760887145996,0,False,True,True,True,False,True
5,machine,001 knn,011 feature importance weighting,13303.06037735849,0.5696730849602398,0.1252760887145996,0,0.020809671460437898,0.20673238460988985,0.6140669026974831,0.09168136420325967,0.0202032745907813,0.04650640243814815
6,machine,001 knn,004 l1,13303.06037735849,0.5696730849602398,0.00490880012512207,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,15764.741320754718,0.49004271900423646,0.02705073356628418,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,15592.535849056601,0.49561321536272407,0.02705073356628418,0,1.0,0.42318059299191374,0.19137466307277629,0.24528301886792453,0.0,0.8328840970350404
9,machine,001 knn,006 forward selection,12007.933018867923,0.6115678178227171,2.7484724521636963,0,False,False,True,True,True,False
10,machine,001 knn,007 backward selection,11910.263962264155,0.6147272129266194,1.7295444011688232,0,True,False,True,True,True,False
11,machine,001 knn,008 stepwise selection,12007.933018867923,0.6115678178227171,3.461642026901245,0,False,False,True,True,True,False
12,machine,001 knn,009 bayesian selection,11910.263962264155,0.6147272129266194,29.53090238571167,35,True,False,True,True,False,False
13,machine,001 knn,013 bayesian weighting,9072.060566037733,0.7065373135431816,74.2397391796112,197,0.735492824672015,6.560354558551103e-05,0.08830089241162657,0.6796754828106739,0.7378620172435538,0.01426075802554215
