,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,828218.3252884032,0.7735827059533058,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,446576.6653629595,0.877915427528523,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,895578.4818525265,0.7551678702630914,0.02259540557861328,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,598807.0386224111,0.8362988777218994,0.02259540557861328,0,0.3993049041684532,0.5476164053593836,0.29367424905494927,0.10349137998868935,0.06187300919318643,0.04795223615023278,0.293639009952819,0.6455442687254928,0.6461566408648004,0.07991917187773484,0.24976960179661317
4,bike,001 knn,003 feature importance selection,736989.6774522702,0.7985226800542209,0.26220011711120605,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,869790.7059173244,0.7622177003241417,0.26220011711120605,0,0.06205797022720909,0.26913233957908594,0.024827174585896745,0.0017294422512543547,0.015435801415970255,0.004666611213286382,0.0202771406434944,0.3456858217734816,0.15960646232250672,0.06323001744831838,0.03335121853949584
6,bike,001 knn,004 l1,869790.7059173244,0.7622177003241417,0.007547855377197266,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,2054543.6474144908,0.43833141703737677,0.07381606101989746,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1514903.7470569385,0.5858575007617832,0.07381606101989746,0,0.4603406326034063,0.11873479318734792,0.31776155717761556,0.0,0.981021897810219,0.04574209245742089,0.1489051094890511,0.9912408759124087,1.0,0.9980535279805353,0.997080291970803
9,bike,001 knn,006 forward selection,1990115.0086183632,0.45594483805200026,15.324859380722046,0,True,True,False,False,False,False,True,True,True,True,True
10,bike,001 knn,007 backward selection,1514637.0074419822,0.5859304217054395,5.265599012374878,0,True,True,False,False,False,False,True,True,True,True,True
11,bike,001 knn,008 stepwise selection,1514637.0074419822,0.5859304217054395,8.949414491653442,0,True,True,False,False,False,False,True,True,True,True,True
12,bike,001 knn,009 bayesian selection,809074.2505144032,0.778816289267038,32.09137201309204,90,True,True,True,True,False,False,True,False,True,True,True
13,bike,001 knn,013 bayesian weighting,555692.334623558,0.8480855217926463,82.89008355140686,376,0.41128718629980493,0.25336819406007405,0.39547115076791595,0.1305716065634437,0.956550242335712,0.1113141875006897,0.4386137399534092,0.001374653762909165,0.1195567623682504,0.8974994753925627,0.36524045939853206
