,dataset,base,method,PM1,PM2,Time,TriesToOpt,mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
0,breast_cancer,001 knn,000 all,0.9370629370629371,0.9370629370629371,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,breast_cancer,000 rf,000 all,0.951048951048951,0.951048951048951,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,breast_cancer,001 knn,003 feature importance selection,0.9230769230769231,0.9230769230769231,0.16230225563049316,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,breast_cancer,001 knn,011 feature importance weighting,0.951048951048951,0.951048951048951,0.16230225563049316,0,0.053748021141440463,0.018342709690871383,0.07544175931125074,0.05625496128567887,0.00541892225472265,0.008233802975524441,0.06033029038944259,0.0778409670116397,0.002650256556014734,0.003011335536422499,0.012279109178919884,0.0034927142873602225,0.00716573860696618,0.018707193566062555,0.0035767780331744338,0.0035757037278850655,0.0038075547313042445,0.002701476229879167,0.003823349025791333,0.003727648593034274,0.10130082945676207,0.016796301644470987,0.14111250286409513,0.07870866084374625,0.008432310715024927,0.0127258867395929,0.0300834983190559,0.16861000055512032,0.01162193972864737,0.00647777700009879
4,breast_cancer,001 knn,004 l1,0.9300699300699301,0.9300699300699301,0.006714582443237305,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
5,breast_cancer,001 knn,005 relieff selection,0.9440559440559441,0.9440559440559441,0.05706787109375,0,True,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,True,True,True,False
6,breast_cancer,001 knn,012 relieff weighting,0.9300699300699301,0.9300699300699301,0.05706787109375,0,0.005751258087706712,0.0028756290438533005,0.010064701653486718,0.0014378145219267058,0.011502516175413424,0.0014378145219267058,0.011502516175413424,0.008626887131560013,0.007189072609633307,0.0,0.0014378145219267058,0.0014378145219267058,0.0014378145219267058,0.0014378145219267058,0.0028756290438533005,0.0014378145219267058,0.008626887131560013,0.011502516175413424,0.0014378145219267058,0.0014378145219267058,0.004313443565780006,0.0028756290438533005,0.0014378145219267058,0.0014378145219267058,0.004313443565780006,0.0014378145219267058,0.008626887131560013,0.012940330697340019,0.0014378145219267058,0.0014378145219267058
7,breast_cancer,001 knn,006 forward selection,0.8671328671328671,0.867132867132867,11.027551889419556,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,breast_cancer,001 knn,007 backward selection,0.9300699300699301,0.9300699300699301,7.340665102005005,0,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,breast_cancer,001 knn,008 stepwise selection,0.9300699300699301,0.9300699300699301,11.149451732635498,0,False,False,True,True,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False
10,breast_cancer,001 knn,009 bayesian selection,0.9440559440559441,0.9440559440559441,42.12589478492737,6,True,True,True,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False
11,breast_cancer,001 knn,013 bayesian weighting,0.972027972027972,0.972027972027972,110.64315605163574,290,0.22650934298608333,0.7351405328200935,0.22670971096593842,0.26000387826776794,0.873601437387494,0.34312435366369193,0.05860986846851214,0.014864457438725198,0.1142714060566482,0.17365085471090128,0.18565757689549095,0.4542796416296323,0.8040784767676972,0.015455344791548172,0.6184716915164251,0.5435679929731393,0.21241340854406196,0.017204596911333435,0.7814941661257521,0.2888982112927878,0.5612845068403624,0.9812404794617908,0.004907561496999977,0.9622736608478971,0.004464668883521081,0.4794836343749378,0.13824572800922402,0.13148395993068224,0.6945962413610813,0.23827498572004252
