,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34
0,ionosphere,001 knn,000 all,0.6363636363636364,0.6363636363636364,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,ionosphere,000 rf,000 all,0.9318181818181818,0.9318181818181818,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,ionosphere,001 knn,003 feature importance selection,0.5340909090909091,0.5340909090909091,0.17198514938354492,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,ionosphere,001 knn,011 feature importance weighting,0.8068181818181818,0.8068181818181818,0.17198514938354492,0,0.018156356598297355,0.0,0.10412033976564013,0.03825963523339149,0.13813446084215358,0.057121761784841435,0.0995116274368109,0.03990257406201883,0.012074180141760912,0.027674508497609437,0.00711850706361512,0.012172405745923731,0.007708596533138836,0.04330945569556568,0.013397266599955882,0.01492756028100386,0.010533534244951926,0.02769616533570518,0.013896190080309692,0.015600364128005204,0.01234054291547983,0.026202225516977734,0.011897033265787369,0.019859420940376356,0.00976075048481648,0.01819319746799744,0.05323729664361764,0.032141159249338885,0.00983057913786683,0.014688137777698222,0.015989915364814467,0.028232203578441428,0.026176539256686476,0.020135508329401676
4,ionosphere,001 knn,004 l1,0.875,0.875,0.01352834701538086,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,ionosphere,001 knn,005 relieff selection,0.8181818181818182,0.8181818181818182,0.04512596130371094,0,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,True
6,ionosphere,001 knn,012 relieff weighting,0.875,0.875,0.04512596130371094,0,1.0,0.9551569506726457,0.1018675721561969,0.01358234295415961,0.22071307300509335,0.06791171477079794,0.2376910016977929,0.06451612903225812,0.11544991511035652,0.02716468590831922,0.07130730050933787,0.04414261460101865,0.04074702886247883,0.0,0.15619694397283534,0.05093378607809851,0.07809847198641762,0.02716468590831922,0.02037351443123936,0.02716468590831922,0.04753820033955858,0.04074702886247883,0.08488964346349748,0.03056027164685904,0.006791171477079749,0.006791171477079749,0.07130730050933787,0.0,0.01018675721561968,0.006791171477079749,0.00339558573853993,0.0,0.03395585738539897,0.04074702886247883
7,ionosphere,001 knn,006 forward selection,0.7613636363636364,0.7613636363636364,8.211668491363525,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,ionosphere,001 knn,007 backward selection,0.8522727272727273,0.8522727272727273,15.885223627090454,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True
9,ionosphere,001 knn,008 stepwise selection,0.9090909090909091,0.9090909090909091,16.41297459602356,0,False,False,False,True,True,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,True,False
10,ionosphere,001 knn,009 bayesian selection,0.9204545454545454,0.9204545454545455,44.906002044677734,37,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
11,ionosphere,001 knn,013 bayesian weighting,0.9318181818181818,0.9318181818181818,118.03923320770264,289,0.8568698341902856,0.11161683205220715,0.8336651331056284,0.24114650023535944,0.5873832491962077,0.09100671159603685,0.1474692935677439,0.25134689756255507,0.18581110889087363,0.41249088941751466,0.037102150003411244,0.2952709623580222,0.943504010819204,0.9519810232428938,0.6738381430163732,0.570700492460102,0.9703597646251062,0.4358811055367754,0.02974145037856856,0.5270953978846907,0.6805051515958971,0.3910763207354825,0.5720406926135703,0.35048105305143235,0.017144973778008547,0.9392089256947678,0.8398955782153575,0.6519876942947287,0.272725308140675,0.9323506723202435,0.9991977660738056,0.9964285392675211,0.018381961962500262,0.9336544091208155
