,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.7037037037037037,0.7037037037037037,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7592592592592593,0.7592592592592593,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5555555555555556,0.5555555555555556,0.15567970275878906,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.7037037037037037,0.7037037037037037,0.15567970275878906,0,0.128156843882629,0.0999507478323866,0.14949274388912942,0.16376591298173354,0.08863344908560726,0.09463822889176017,0.1239522683447182,0.11741486290031859,0.033994942191717316
4,glass,001 knn,004 l1,0.6111111111111112,0.6111111111111112,0.003925323486328125,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6481481481481481,0.6481481481481481,0.03821229934692383,0,True,False,True,False,False,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.5925925925925926,0.5925925925925926,0.03821229934692383,0,0.07499999999999996,0.0,0.5945945945945946,0.03749999999999998,0.050000000000000044,0.8125,0.09999999999999998,0.9459459459459459,1.0
7,glass,001 knn,006 forward selection,0.5185185185185185,0.5185185185185185,4.25233006477356,0,False,False,True,True,False,False,False,False,False
8,glass,001 knn,007 backward selection,0.6111111111111112,0.6111111111111112,2.8257687091827393,0,True,False,True,True,True,True,True,True,False
9,glass,001 knn,008 stepwise selection,0.6481481481481481,0.6481481481481481,3.1672399044036865,0,True,False,True,True,True,False,False,False,False
10,glass,001 knn,009 bayesian selection,0.7222222222222222,0.7222222222222222,30.322357177734375,37,True,False,False,True,True,False,True,True,False
11,glass,001 knn,013 bayesian weighting,0.7037037037037037,0.7037037037037037,78.34162282943726,452,0.9047430266029453,0.020856791380025413,0.8359040180210122,0.5028031195134377,0.9523144845387844,0.6293939960753032,0.38880091087680474,0.47702345749445807,0.1684720445752449
