,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.7222222222222222,0.7222222222222222,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.8148148148148148,0.8148148148148148,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.6851851851851852,0.6851851851851852,0.15362095832824707,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.7407407407407407,0.7407407407407407,0.15362095832824707,0,0.16659882670791532,0.09538870257156963,0.1702434314025998,0.13876759497401314,0.08520548478330549,0.09261991499134041,0.13433413092511362,0.07401751081446277,0.042824402829679836
4,glass,001 knn,004 l1,0.4074074074074074,0.4074074074074074,0.012760162353515625,0,False,False,True,False,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.7222222222222222,0.7222222222222222,0.034126996994018555,0,True,False,True,False,False,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.7222222222222222,0.7222222222222222,0.034126996994018555,0,0.2093023255813954,0.0,0.044444444444444446,0.09302325581395354,0.09302325581395354,0.4651162790697675,0.09302325581395354,0.08888888888888889,1.0
7,glass,001 knn,006 forward selection,0.7407407407407407,0.7407407407407407,6.3485376834869385,0,True,False,True,False,False,True,False,False,False
8,glass,001 knn,007 backward selection,0.7777777777777778,0.7777777777777778,2.0092813968658447,0,False,True,True,True,True,True,True,True,True
9,glass,001 knn,008 stepwise selection,0.4444444444444444,0.4444444444444444,3.195009231567383,0,False,True,False,False,False,False,True,False,False
10,glass,001 knn,009 bayesian selection,0.7777777777777778,0.7777777777777778,30.91254997253418,3,False,False,True,True,True,True,True,True,True
11,glass,001 knn,013 bayesian weighting,0.7777777777777778,0.7777777777777778,78.63680577278137,162,0.30839008590142475,0.5423535652356019,0.030887264400518803,0.5269061196961842,0.7420113695082882,0.06254563398477472,0.8929509279279307,0.4831877956928791,0.2702347595072946
