,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8095238095238095,0.8095238095238095,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.9047619047619048,0.9047619047619048,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8333333333333334,0.8333333333333334,0.1527860164642334,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8095238095238095,0.8095238095238095,0.1527860164642334,0,0.2197805782595958,0.16700478851425365,0.02235128962298601,0.0,0.14368014694597336,0.24644605903782582,0.2007371376193654
4,ecoli,001 knn,004 l1,0.8214285714285714,0.8214285714285714,0.007151603698730469,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.7380952380952381,0.7380952380952381,0.043612003326416016,0,False,True,True,True,True,False,True
6,ecoli,001 knn,012 relieff weighting,0.7380952380952381,0.7380952380952381,0.043612003326416016,0,0.0,0.07407407407407407,1.0,1.0,0.11306042884990253,0.011695906432748537,0.01949317738791423
7,ecoli,001 knn,006 forward selection,0.5952380952380952,0.5952380952380952,3.353060722351074,0,True,False,False,False,True,False,True
8,ecoli,001 knn,007 backward selection,0.6785714285714286,0.6785714285714286,1.539851427078247,0,True,True,True,True,True,True,False
9,ecoli,001 knn,008 stepwise selection,0.5952380952380952,0.5952380952380952,2.4980483055114746,0,True,False,True,True,True,False,True
10,ecoli,001 knn,009 bayesian selection,0.7857142857142857,0.7857142857142857,30.18704104423523,35,False,True,True,True,False,True,False
11,ecoli,001 knn,013 bayesian weighting,0.8214285714285714,0.8214285714285714,75.90840673446655,395,0.6674586577609422,0.4069312392623343,0.007313327657893609,0.39104132039493,0.11493812814265472,0.9822714870942763,0.024106645129504663
