,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8095238095238095,0.8095238095238095,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.7976190476190477,0.7976190476190477,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.7976190476190477,0.7976190476190477,0.15802550315856934,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8452380952380952,0.8452380952380952,0.15802550315856934,0,0.2333555581282474,0.15783032562318106,0.02536481380619991,0.0016350581549286441,0.11724348330356861,0.27099653671167734,0.19357422427219692
4,ecoli,001 knn,004 l1,0.8452380952380952,0.8452380952380952,0.013828516006469727,0,True,True,True,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.6785714285714286,0.6785714285714286,0.043918609619140625,0,False,False,True,True,True,True,True
6,ecoli,001 knn,012 relieff weighting,0.6785714285714286,0.6785714285714286,0.043918609619140625,0,0.003490401396160525,0.0,1.0,1.0,0.017452006980802848,0.024432809773123898,0.041884816753926746
7,ecoli,001 knn,006 forward selection,0.75,0.75,3.4180376529693604,0,True,False,False,False,True,True,False
8,ecoli,001 knn,007 backward selection,0.7380952380952381,0.7380952380952381,2.1804683208465576,0,True,False,True,True,True,True,False
9,ecoli,001 knn,008 stepwise selection,0.75,0.75,2.5165679454803467,0,True,False,False,False,True,True,False
10,ecoli,001 knn,009 bayesian selection,0.75,0.75,29.980811834335327,107,True,True,False,True,True,True,False
11,ecoli,001 knn,013 bayesian weighting,0.8571428571428571,0.8571428571428571,76.718674659729,179,0.887439836123539,0.5566523853407163,0.9216147566992626,0.4065728778082379,0.36187964775794673,0.17237754514223683,0.03080600891108621
