,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,1.0,1.0,0.13407325744628906,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,1.0,1.0,0.13407325744628906,0,0.07728896219580492,0.04284425959643699,0.3780800505241805,0.5017867276835777
4,iris,001 knn,004 l1,1.0,1.0,0.0037131309509277344,0,False,False,True,True
5,iris,001 knn,005 relieff selection,1.0,1.0,0.033738136291503906,0,False,True,True,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.033738136291503906,0,0.0,0.40287769784172667,0.06474820143884896,0.48201438848920863
7,iris,001 knn,006 forward selection,0.9736842105263158,0.9736842105263158,0.9264199733734131,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9736842105263158,0.9736842105263158,1.0500776767730713,0,True,False,False,True
9,iris,001 knn,008 stepwise selection,0.9736842105263158,0.9736842105263158,0.8335464000701904,0,False,False,False,True
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,27.594844341278076,0,False,True,False,True
11,iris,001 knn,013 bayesian weighting,1.0,1.0,70.58276462554932,118,0.8326963678695627,0.21353385815873865,0.47835167857450234,0.10635160344649325
