,dataset,base,method,PM1,PM2,Time,TriesToOpt,x0_high,x0_low,x0_med,x0_vhigh,x1_high,x1_low,x1_med,x1_vhigh,x2_2,x2_3,x2_4,x2_5more,x3_2,x3_4,x3_more,x4_big,x4_med,x4_small,x5_high,x5_low,x5_med
0,car,001 knn,000 all,0.7569444444444444,0.7569444444444444,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,car,000 rf,000 all,0.9560185185185185,0.9560185185185185,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,car,001 knn,003 feature importance selection,0.7291666666666666,0.7291666666666665,0.1527085304260254,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3,car,001 knn,011 feature importance weighting,0.8611111111111112,0.8611111111111112,0.1527085304260254,0,0.04108175241465722,0.04584939610844827,0.036730978781131345,0.050640799183601044,0.03662501561766153,0.044011904494230696,0.03489651759503731,0.05372100117655154,0.030292759383909584,0.015711721938231088,0.016728008677993123,0.01795480728137239,0.14084963406981155,0.04700593428715473,0.04372550201899991,0.031623106661156725,0.022612133904552356,0.04203647061199094,0.07444762557656565,0.12095719065760098,0.052497739559342185
4,car,001 knn,004 l1,0.8611111111111112,0.8611111111111112,0.015428781509399414,0,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,True,False,True,True,True,False
5,car,001 knn,005 relieff selection,0.8472222222222222,0.8472222222222222,0.11885690689086914,0,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True
6,car,001 knn,012 relieff weighting,0.8425925925925926,0.8425925925925926,0.11885690689086914,0,0.9702015775635408,0.8308501314636284,0.8992112182296231,0.9544259421560035,0.7931638913234005,0.9842243645924628,0.9605609114811569,0.8588957055214724,0.8746713409290097,0.922874671340929,0.6836108676599474,0.7808939526730938,1.0,0.7291849255039439,0.7467134092900964,0.5723049956178791,0.5652936021034181,0.6617002629272568,0.8580192813321648,0.9211218229623137,0.7581069237510956
7,car,001 knn,006 forward selection,0.7037037037037037,0.7037037037037037,5.561399936676025,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,car,001 knn,007 backward selection,0.8333333333333334,0.8333333333333334,8.661419153213501,0,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True
9,car,001 knn,008 stepwise selection,0.8171296296296297,0.8171296296296295,27.03219771385193,0,True,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,True,True,True
10,car,001 knn,009 bayesian selection,0.8796296296296297,0.8796296296296297,39.6081268787384,184,True,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False
11,car,001 knn,013 bayesian weighting,0.8865740740740741,0.8865740740740741,108.7337167263031,174,0.8176734526478046,0.5505549087863719,0.7647205957357026,0.9933891260381126,0.7390362693247335,0.13090430458795765,0.32865987635440436,0.4514069261862723,0.6843760472864249,0.000200936604934318,0.08277714150172855,0.3851109562167368,0.5617485376974868,0.4018409861706786,0.2864996475412216,0.02366762461657886,0.6141899438751315,0.27703105093529196,0.03494327020088333,0.9513565908590482,0.11419013287537749
