,dataset,base,method,PM1,PM2,Time,TriesToOpt,x0_high,x0_low,x0_med,x0_vhigh,x1_high,x1_low,x1_med,x1_vhigh,x2_2,x2_3,x2_4,x2_5more,x3_2,x3_4,x3_more,x4_big,x4_med,x4_small,x5_high,x5_low,x5_med
0,car,001 knn,000 all,0.7569444444444444,0.7569444444444444,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,car,000 rf,000 all,0.9513888888888888,0.9513888888888888,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,car,001 knn,003 feature importance selection,0.7384259259259259,0.7384259259259258,0.17241191864013672,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3,car,001 knn,011 feature importance weighting,0.8425925925925926,0.8425925925925926,0.17241191864013672,0,0.037877469852560845,0.047068830934757985,0.0338279313165148,0.04212287701055964,0.03589451371028024,0.044167850218727746,0.03417748747735191,0.055394801807840524,0.0263187116358588,0.014521409377631791,0.014787870891559295,0.015886106374380173,0.14032151695249226,0.05183735665352099,0.037716382991932834,0.030366937072036533,0.02129036612414285,0.04320997231380379,0.07406799324592801,0.14686287896570413,0.05228073507241496
4,car,001 knn,004 l1,0.8171296296296297,0.8171296296296295,0.01255941390991211,0,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,True,True,True,False
5,car,001 knn,005 relieff selection,0.8101851851851852,0.8101851851851852,0.11887788772583008,0,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True
6,car,001 knn,012 relieff weighting,0.8310185185185185,0.8310185185185185,0.11887788772583008,0,0.9279513888888888,0.9782986111111112,0.8897569444444444,0.9314236111111112,0.9921875,0.8151041666666666,0.875,0.9756944444444444,0.9305555555555556,0.6640625,0.8984375,0.8072916666666666,1.0,0.7751736111111112,0.7621527777777778,0.6137152777777778,0.5572916666666666,0.6631944444444444,0.9331597222222222,0.9357638888888888,0.8489583333333334
7,car,001 knn,006 forward selection,0.6990740740740741,0.6990740740740741,5.584734201431274,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,car,001 knn,007 backward selection,0.8055555555555556,0.8055555555555556,6.068791389465332,0,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,car,001 knn,008 stepwise selection,0.7893518518518519,0.7893518518518517,9.032372951507568,0,False,True,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,True,False
10,car,001 knn,009 bayesian selection,0.8402777777777778,0.8402777777777778,40.926379442214966,34,False,True,True,True,False,True,True,True,False,True,False,False,True,False,True,True,True,True,True,False,True
11,car,001 knn,013 bayesian weighting,0.8796296296296297,0.8796296296296297,108.29743576049805,395,0.9760228731892925,0.6585078187846638,0.5104875765928006,0.7986871628965359,0.8452184584232466,0.3502658008053419,0.8294992691709833,0.9448235393352449,0.5205519383928261,0.6703485465323253,0.1263374083487645,0.2907392101009723,0.8955047902941796,0.13897435300054475,0.016273597324201763,0.36981750403068925,0.8930833612181296,0.03954940635348554,0.09135639224142586,0.844961106325062,0.045403891335435494
