,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8214285714285714,0.8214285714285714,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8928571428571429,0.8928571428571429,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.7738095238095238,0.7738095238095238,0.15616679191589355,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8095238095238095,0.8095238095238095,0.15616679191589355,0,0.23158611917567776,0.1663423275306467,0.015912316434926195,0.0021954471835348432,0.1424363170557693,0.2481881203477957,0.19333935227164947
4,ecoli,001 knn,004 l1,0.8095238095238095,0.8095238095238095,0.012206554412841797,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.75,0.75,0.03818249702453613,0,False,True,True,True,True,True,False
6,ecoli,001 knn,012 relieff weighting,0.7261904761904762,0.7261904761904762,0.03818249702453613,0,0.0041753653444676075,0.03340292275574108,0.9924953095684803,1.0,0.05427974947807934,0.02087682672233826,0.0
7,ecoli,001 knn,006 forward selection,0.6666666666666666,0.6666666666666666,3.3187034130096436,0,True,False,False,False,True,True,False
8,ecoli,001 knn,007 backward selection,0.6666666666666666,0.6666666666666666,1.5785088539123535,0,True,False,True,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.6666666666666666,0.6666666666666666,3.36275315284729,0,True,False,True,True,True,True,True
10,ecoli,001 knn,009 bayesian selection,0.7738095238095238,0.7738095238095238,30.007050275802612,10,True,True,True,True,False,True,False
11,ecoli,001 knn,013 bayesian weighting,0.8690476190476191,0.8690476190476191,76.09132266044617,166,0.5314763946478662,0.11079354385299066,0.2660700092341442,0.1492275913596219,0.09901980605454802,0.2317463442865383,0.6353657223845992
