,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.7976190476190477,0.7976190476190477,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8214285714285714,0.8214285714285714,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.7857142857142857,0.7857142857142857,0.1507277488708496,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.7976190476190477,0.7976190476190477,0.1507277488708496,0,0.22477129208541607,0.17761508367053727,0.021761405190733284,0.0025672970244211544,0.1234441301658873,0.24487819406709474,0.2049625977959102
4,ecoli,001 knn,004 l1,0.7857142857142857,0.7857142857142857,0.00348663330078125,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.7142857142857143,0.7142857142857143,0.029982328414916992,0,False,True,True,True,True,False,True
6,ecoli,001 knn,012 relieff weighting,0.7142857142857143,0.7142857142857143,0.029982328414916992,0,0.01446654611211573,0.032549728752260365,1.0,0.9933884297520661,0.1446654611211573,0.0,0.025316455696202556
7,ecoli,001 knn,006 forward selection,0.6190476190476191,0.6190476190476191,5.031278610229492,0,True,True,False,False,True,True,False
8,ecoli,001 knn,007 backward selection,0.7142857142857143,0.7142857142857143,2.1785025596618652,0,True,True,False,True,True,False,True
9,ecoli,001 knn,008 stepwise selection,0.7142857142857143,0.7142857142857143,1.6988987922668457,0,True,True,False,False,True,False,True
10,ecoli,001 knn,009 bayesian selection,0.7380952380952381,0.7380952380952381,29.995389461517334,1,True,True,True,True,False,True,True
11,ecoli,001 knn,013 bayesian weighting,0.8095238095238095,0.8095238095238095,75.79057574272156,83,0.7512618916649676,0.3868800067545282,0.6948504338978505,0.00028353129332280014,0.20748756111963884,0.724684179125649,0.7083052294865098
