,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,635956.4711639006,0.8054665307062923,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,328264.2828434693,0.8995868543174345,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,730797.5335500572,0.7764554871301274,0.02201366424560547,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,488723.6690868919,0.8505037448562724,0.02201366424560547,0,0.4078209570422375,0.557468995089143,0.27940376226796687,0.08295512524503958,0.07543565079863,0.06003379790277308,0.2754024704210894,0.6474398543058365,0.6482352893155366,0.07610033269153921,0.2553271695456829
4,bike,001 knn,003 feature importance selection,526535.3385785603,0.8389374890203356,0.26588940620422363,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,792673.7932183094,0.7575280856396546,0.26588940620422363,0,0.04618190299217276,0.2524976689383416,0.02684781219772625,0.0034537280090081502,0.013835689846268926,0.003273162355507405,0.021051745474795144,0.3762763328893514,0.16494132507748382,0.05890182629145205,0.032738805927892446
6,bike,001 knn,004 l1,792673.7932183094,0.7575280856396546,0.017824411392211914,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,2102948.1441256832,0.35672673088328355,0.04640030860900879,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1714187.5409330097,0.47564516680292435,0.04640030860900879,0,0.4846715328467154,0.10608272506082728,0.2905109489051095,0.0,0.01897810218978102,0.04768856447688563,0.1742092457420925,0.989294403892944,0.9990267639902677,0.9931873479318735,1.0
9,bike,001 knn,006 forward selection,2200524.520786953,0.32687897882206685,16.62398934364319,0,True,True,False,True,True,False,True,True,True,False,False
10,bike,001 knn,007 backward selection,1718128.2440000337,0.47443974052951676,4.411673307418823,0,True,True,False,True,True,False,False,True,True,True,True
11,bike,001 knn,008 stepwise selection,1718128.2440000337,0.47443974052951676,7.657190561294556,0,True,True,False,True,True,False,False,True,True,True,True
12,bike,001 knn,009 bayesian selection,595480.941632092,0.8178476378077143,31.872222185134888,109,False,True,True,True,True,False,True,False,False,False,False
13,bike,001 knn,013 bayesian weighting,459461.4300158538,0.8594548054145098,83.1447012424469,482,0.3219830270333816,0.26596047851673554,0.9095665810472721,0.8620613416864069,0.1116905801630724,0.08850091107050435,0.2851967391814133,0.01823700721421277,0.04564729146872636,0.9474310656602237,0.18603325202525664
