,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.5925925925925926,0.5925925925925926,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7777777777777778,0.7777777777777778,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5555555555555556,0.5555555555555556,0.15233135223388672,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.5740740740740741,0.5740740740740741,0.15233135223388672,0,0.12376994820817654,0.09182433933638592,0.1499287808382687,0.17960070474283676,0.0868492140963302,0.10699163205213903,0.12047768415678792,0.09041674713502137,0.05014094943405345
4,glass,001 knn,004 l1,0.6111111111111112,0.6111111111111112,0.003895998001098633,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6296296296296297,0.6296296296296297,0.013736248016357422,0,False,False,True,False,True,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.5555555555555556,0.5555555555555556,0.013736248016357422,0,0.013698630136986356,0.013698630136986356,0.14285714285714285,0.0,0.0273972602739726,0.4657534246575342,0.04109589041095896,0.10204081632653061,1.0
7,glass,001 knn,006 forward selection,0.5925925925925926,0.5925925925925926,4.301721096038818,0,False,False,False,False,False,True,True,True,False
8,glass,001 knn,007 backward selection,0.5740740740740741,0.5740740740740741,2.825085401535034,0,True,True,True,True,True,False,True,True,False
9,glass,001 knn,008 stepwise selection,0.5370370370370371,0.5370370370370371,3.2086031436920166,0,True,False,True,False,True,False,False,True,False
10,glass,001 knn,009 bayesian selection,0.6666666666666666,0.6666666666666666,30.723372220993042,88,True,False,False,False,False,False,True,True,False
11,glass,001 knn,013 bayesian weighting,0.7407407407407407,0.7407407407407407,78.11286544799805,244,0.707269719365884,0.20727034581553566,0.45072083653005934,0.07902773932815375,0.16682474376562326,0.046195180432292815,0.34825748124946715,0.7992155685417883,0.021194580960180606
