,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,1377.7511320754716,0.8506229540327719,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,1069.116500506299,0.8840854048874023,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,1377.7511320754716,0.8506229540327719,0.014232158660888672,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,1515.8590566037735,0.8356491657262982,0.014232158660888672,0,0.3019840998759253,0.8062043696391454,0.8736210835215047,0.6445821523165121,0.6456726046786012,0.6137911997030556
4,machine,001 knn,003 feature importance selection,1723.444528301887,0.8131425578012037,0.12204408645629883,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,2368.641509433962,0.7431897071994424,0.12204408645629883,0,0.037316930005158344,0.13659525123069538,0.5977188583421101,0.07760340568297801,0.08148265956999427,0.06928289516906389
6,machine,001 knn,004 l1,2752.5596226415096,0.7015649519667146,0.006545543670654297,0,True,True,True,True,False,True
7,machine,001 knn,005 relieff selection,2819.6209433962263,0.6942941018401683,0.04179549217224121,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,2277.250566037736,0.7530983974083347,0.04179549217224121,0,1.0,0.3877551020408163,0.15451895043731778,0.6676384839650146,0.0,0.9475218658892128
9,machine,001 knn,006 forward selection,1472.4635849056606,0.8403541427135814,2.0894932746887207,0,False,False,True,True,False,False
10,machine,001 knn,007 backward selection,1394.6001886792458,0.8487961638061401,1.7481565475463867,0,True,False,True,True,True,False
11,machine,001 knn,008 stepwise selection,1394.6001886792458,0.8487961638061401,3.458242654800415,0,True,False,True,True,False,False
12,machine,001 knn,009 bayesian selection,1472.4635849056606,0.8403541427135814,29.196129322052002,29,False,False,True,True,True,False
13,machine,001 knn,013 bayesian weighting,948.9588679245281,0.8971130060176892,74.14951157569885,356,0.4290629435333226,0.0017469377728269527,0.40425604952009014,0.810870833002903,0.284680927017316,0.5026962402495001
