,dataset,base,method,PM1,PM2,Time,TriesToOpt,mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
0,breast_cancer,001 knn,000 all,0.958041958041958,0.958041958041958,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,breast_cancer,000 rf,000 all,0.958041958041958,0.958041958041958,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,breast_cancer,001 knn,003 feature importance selection,0.965034965034965,0.965034965034965,0.15891528129577637,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,breast_cancer,001 knn,011 feature importance weighting,0.951048951048951,0.951048951048951,0.15891528129577637,0,0.020185723879243063,0.01177777585153102,0.03612423892233835,0.03743244234575714,0.008353445264692297,0.010467838672075958,0.05643496752502025,0.12304153179758975,0.002871274861061891,0.004041503874824367,0.014162443913581258,0.004235372964585626,0.01650129992725421,0.044108071557378066,0.005359372308874928,0.005765713881167966,0.004246208254356137,0.005097744140757112,0.0036617154858879586,0.005855172711158278,0.09355638889890992,0.013399358692283106,0.14641613617442414,0.11947795139423337,0.017121031241796186,0.017615981609022734,0.04975657191785999,0.10753882005977422,0.008298946401582682,0.00709495547097794
4,breast_cancer,001 knn,004 l1,0.951048951048951,0.951048951048951,0.004835605621337891,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
5,breast_cancer,001 knn,005 relieff selection,0.951048951048951,0.951048951048951,0.053514957427978516,0,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True
6,breast_cancer,001 knn,012 relieff weighting,0.9370629370629371,0.9370629370629371,0.053514957427978516,0,0.0,0.0029873039581777006,0.0014936519790889058,0.0,0.0014936519790889058,0.0014936519790889058,0.017923823749066425,0.017923823749066425,0.0014936519790889058,0.0014936519790889058,0.0,0.0029873039581777006,0.0,0.0,0.0,0.0,0.01941747572815533,0.01941747572815533,0.0014936519790889058,0.0,0.004480955937266606,0.0029873039581777006,0.0029873039581777006,0.0029873039581777006,0.004480955937266606,0.0,0.017923823749066425,0.01941747572815533,0.0014936519790889058,0.0
7,breast_cancer,001 knn,006 forward selection,0.8881118881118881,0.8881118881118881,7.235802173614502,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,breast_cancer,001 knn,007 backward selection,0.9370629370629371,0.9370629370629371,7.331531524658203,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
9,breast_cancer,001 knn,008 stepwise selection,0.9090909090909091,0.9090909090909091,7.353644847869873,0,True,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False
10,breast_cancer,001 knn,009 bayesian selection,0.972027972027972,0.972027972027972,42.17366003990173,37,False,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True
11,breast_cancer,001 knn,013 bayesian weighting,0.965034965034965,0.965034965034965,111.13619709014893,16,0.04570040551875154,0.14510905537445568,0.3770355972998922,0.2554534337682469,0.024707060517390078,0.10262827058665297,0.13440296016649833,0.20918595398830842,0.22955793491317814,0.6518623312853105,0.18807887038946666,0.5091273002253196,0.6265206046105993,0.393331644604572,0.12561216783787593,0.02538629281409699,0.8931576007560184,0.12208437054423178,0.46256106739314357,0.3465205871404286,0.743714226565499,0.6240114223827332,0.817650814182854,0.6860620430053983,0.6752841051711588,0.7204118009115392,0.22665360995751674,0.658790406101375,0.14407079217926747,0.8570404609165487
