,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,808307.7020550832,0.7913761424652187,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,579302.5437048795,0.8504822717386562,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,917514.5066197801,0.7631899148944447,0.0227816104888916,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,624540.7265946502,0.838806316903223,0.0227816104888916,0,0.40941037435564936,0.5579167477023805,0.2686126049794329,0.0727640968008859,0.07011857574811574,0.06403829927925159,0.3130846823203397,0.6222226879288763,0.622669735531095,0.11818636348733594,0.21122581804538124
4,bike,001 knn,003 feature importance selection,748643.306542198,0.8067754963470783,0.2620208263397217,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,855192.9189646159,0.7792750888835778,0.2620208263397217,0,0.07184022047265451,0.28637307562127434,0.03272142961280446,0.0030207012650140244,0.010954761662574418,0.004341044581468699,0.023864858076333248,0.3214012287250904,0.156126229628188,0.06143486262877541,0.02792158772582244
6,bike,001 knn,004 l1,855192.9189646159,0.7792750888835778,0.0187835693359375,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1952980.807153579,0.49593652436581026,0.04689216613769531,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1089762.120998617,0.7187328824159547,0.04689216613769531,0,0.462213554363725,0.1277425646026329,0.365544167886774,0.0,0.9761092150170648,0.05460750853242324,0.1394441735738664,0.9912152269399708,1.0,0.9980478282088824,0.9990239141044412
9,bike,001 knn,006 forward selection,1392862.261654186,0.6405028712430679,8.954338550567627,0,True,True,False,False,False,False,True,True,True,False,False
10,bike,001 knn,007 backward selection,1093736.908124199,0.7177069916309107,5.2185585498809814,0,True,True,False,False,False,False,True,True,True,True,True
11,bike,001 knn,008 stepwise selection,1137835.6525374416,0.7063251253582765,8.974086284637451,0,True,True,False,False,False,False,True,True,True,False,False
12,bike,001 knn,009 bayesian selection,836973.9378035824,0.7839773997987214,32.11524772644043,173,True,True,True,False,False,False,True,False,True,True,False
13,bike,001 knn,013 bayesian weighting,542790.4976936181,0.8599060145360962,82.61203789710999,435,0.2696693332855161,0.23143668042312537,0.05356581577195511,0.02731886964394828,0.9314984493730312,0.7299005810795455,0.06400926214924244,0.06980965553060357,0.0212959405690775,0.7656278199130627,0.8015501264650823
