,dataset,base,method,PM1,PM2,Time,TriesToOpt,mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
0,breast_cancer,001 knn,000 all,0.965034965034965,0.965034965034965,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,breast_cancer,000 rf,000 all,0.951048951048951,0.951048951048951,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,breast_cancer,001 knn,003 feature importance selection,0.965034965034965,0.965034965034965,0.19619464874267578,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,breast_cancer,001 knn,011 feature importance weighting,0.9230769230769231,0.9230769230769231,0.19619464874267578,0,0.047116541986749944,0.012684113641442347,0.03210140885279502,0.05240622175019565,0.004673561782334055,0.009965524916889375,0.05878558839080351,0.12588142096164193,0.0017167387365576983,0.004300322632427106,0.022624391934134135,0.005426816226789404,0.007710207753665464,0.026994814746088103,0.004145392108549505,0.0038788125194206663,0.0035571012595506397,0.006622154861950054,0.0029100598305710733,0.00507067312456121,0.08854358964363676,0.014521492063032507,0.14897597965287046,0.07474921757925045,0.010456498101388195,0.018073883538242363,0.04400418129766453,0.1459980979901567,0.009026412462400345,0.00707877965424097
4,breast_cancer,001 knn,004 l1,0.9230769230769231,0.9230769230769231,0.01528024673461914,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
5,breast_cancer,001 knn,005 relieff selection,0.916083916083916,0.916083916083916,0.05637979507446289,0,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True
6,breast_cancer,001 knn,012 relieff weighting,0.9090909090909091,0.9090909090909091,0.05637979507446289,0,0.0028797696184305055,0.0028797696184305055,0.0014398848092153083,0.0028797696184305055,0.0,0.0,0.010079193664506825,0.011519078473722133,0.0014398848092153083,0.0,0.0028797696184305055,0.0,0.0,0.0,0.0,0.0,0.01295896328293733,0.010079193664506825,0.0,0.0014398848092153083,0.004319654427645814,0.0,0.004319654427645814,0.0028797696184305055,0.007199424046076319,0.0,0.010079193664506825,0.02015838732901365,0.0028797696184305055,0.0
7,breast_cancer,001 knn,006 forward selection,0.9090909090909091,0.9090909090909091,11.000040531158447,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
8,breast_cancer,001 knn,007 backward selection,0.9090909090909091,0.9090909090909091,7.296809196472168,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
9,breast_cancer,001 knn,008 stepwise selection,0.916083916083916,0.916083916083916,7.372322082519531,0,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False
10,breast_cancer,001 knn,009 bayesian selection,0.972027972027972,0.972027972027972,43.001325368881226,157,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,True
11,breast_cancer,001 knn,013 bayesian weighting,0.9440559440559441,0.9440559440559441,111.8929238319397,489,0.9001378235404203,0.185251269933733,0.7234053618601147,0.006457602633534544,0.8684407363685142,0.6830454505408452,0.5196272305305077,0.8418436156737138,0.4343136504958409,0.18288447811359393,0.4891645701413272,0.6751477442944821,0.6629519102983691,0.9103560748263843,0.4154957437290511,0.4322906696298035,0.3570394716344043,0.9870992887980579,0.06107766843893077,0.2959729084278282,0.9019011967309176,0.847543082157331,0.4626539499623785,0.1986097901889157,0.7724062623074313,0.1901488830486826,0.7674691770470826,0.07985721329580242,0.9992618521511987,0.43572821498531494
