,dataset,base,method,PM1,PM2,Time,TriesToOpt,x0_high,x0_low,x0_med,x0_vhigh,x1_high,x1_low,x1_med,x1_vhigh,x2_2,x2_3,x2_4,x2_5more,x3_2,x3_4,x3_more,x4_big,x4_med,x4_small,x5_high,x5_low,x5_med
0,car,001 knn,000 all,0.7662037037037037,0.7662037037037037,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,car,000 rf,000 all,0.9675925925925926,0.9675925925925926,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,car,001 knn,003 feature importance selection,0.7361111111111112,0.7361111111111113,0.1755385398864746,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3,car,001 knn,011 feature importance weighting,0.8217592592592593,0.8217592592592593,0.1755385398864746,0,0.04067922784821239,0.04697594959761916,0.03816593791517227,0.047345038575886615,0.03857636168700293,0.039540247843406984,0.036330567093395216,0.047111266105147376,0.028855396660639555,0.01618835554681835,0.016239248736953826,0.017752994549541826,0.13651884502560616,0.05138674502936592,0.039149673882044884,0.029938637407196524,0.020497665904124638,0.04185606051959963,0.08026604742641241,0.13909962249219096,0.047526110153662426
4,car,001 knn,004 l1,0.8287037037037037,0.8287037037037037,0.010522127151489258,0,False,True,True,True,False,True,True,True,True,False,False,False,True,False,False,True,False,True,True,True,False
5,car,001 knn,005 relieff selection,0.8125,0.8125,0.11721515655517578,0,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True
6,car,001 knn,012 relieff weighting,0.8263888888888888,0.8263888888888888,0.11721515655517578,0,0.8719346049046321,0.9618528610354223,1.0,0.8319709355131698,0.7683923705722071,0.9772933696639419,0.9745685740236149,0.8728428701180745,0.7910990009082652,0.924613987284287,0.8801089918256131,0.8174386920980926,0.9836512261580381,0.7520435967302452,0.7420526793823796,0.5803814713896458,0.5831062670299727,0.6712079927338783,0.9073569482288828,0.9863760217983651,0.8346957311534968
7,car,001 knn,006 forward selection,0.6990740740740741,0.6990740740740741,5.550344467163086,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,car,001 knn,007 backward selection,0.8125,0.8125,5.886888742446899,0,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,car,001 knn,008 stepwise selection,0.7962962962962963,0.7962962962962963,11.5966477394104,0,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,True,True,False
10,car,001 knn,009 bayesian selection,0.8425925925925926,0.8425925925925926,40.656057357788086,46,False,True,False,True,False,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True
11,car,001 knn,013 bayesian weighting,0.8958333333333334,0.8958333333333334,108.82950091362,442,0.8391814188092145,0.45459014038510115,0.0020909796000838465,0.6292742646985165,0.5263080678614894,0.41641337219577645,0.5009145048943284,0.966923018741665,0.9857864492420819,0.08859903486879864,0.07401267906226723,0.850700208015643,0.20255095823863387,0.8458744747162191,0.3542503781645877,0.7318854941489469,0.9102780956865331,0.9986964227511022,0.7454679101669461,0.9630258158842764,0.13556571793535077
