,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.5740740740740741,0.5740740740740741,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7407407407407407,0.7407407407407407,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5925925925925926,0.5925925925925926,0.15251517295837402,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.5925925925925926,0.5925925925925926,0.15251517295837402,0,0.13741194850746216,0.12395440536950585,0.1737033835732754,0.15538115136149874,0.07169445707108459,0.09354436317006207,0.13285226569232592,0.06215303044727906,0.049304994807506344
4,glass,001 knn,004 l1,0.6296296296296297,0.6296296296296297,0.012654542922973633,0,False,True,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6296296296296297,0.6296296296296297,0.015764951705932617,0,False,True,True,False,False,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.5,0.5,0.015764951705932617,0,0.02857142857142858,0.05714285714285716,0.7714285714285715,0.0,0.02857142857142858,0.5571428571428572,0.05714285714285716,0.7837837837837838,1.0
7,glass,001 knn,006 forward selection,0.6111111111111112,0.6111111111111112,5.346767902374268,0,False,True,True,True,False,False,True,False,False
8,glass,001 knn,007 backward selection,0.5740740740740741,0.5740740740740741,2.8325541019439697,0,True,True,True,True,True,True,True,False,False
9,glass,001 knn,008 stepwise selection,0.5185185185185185,0.5185185185185185,3.149458169937134,0,True,False,False,True,False,True,True,False,False
10,glass,001 knn,009 bayesian selection,0.6851851851851852,0.6851851851851852,30.796335458755493,11,True,False,False,False,True,False,True,True,False
11,glass,001 knn,013 bayesian weighting,0.6296296296296297,0.6296296296296297,77.31413769721985,30,0.39550531193327265,0.48526102811656846,0.5078816056272898,0.9000281516663792,0.24693367875622885,0.7106175775614646,0.15184168988332752,0.6711186785760477,0.08520223171446917
