,dataset,base,method,PM1,PM2,Time,TriesToOpt,mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
0,breast_cancer,001 knn,000 all,0.986013986013986,0.986013986013986,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,breast_cancer,000 rf,000 all,0.972027972027972,0.972027972027972,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,breast_cancer,001 knn,003 feature importance selection,0.972027972027972,0.972027972027972,0.1587357521057129,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,breast_cancer,001 knn,011 feature importance weighting,0.972027972027972,0.972027972027972,0.1587357521057129,0,0.027797578911841963,0.02444873832255574,0.048505596533659066,0.03786273221552143,0.00496317113112546,0.008713999431061749,0.05396095746453189,0.08585293985037774,0.00488720528084069,0.0021713323689832088,0.01453659161521359,0.006666242566062868,0.01088579392494245,0.027660466013349032,0.0052404399263161336,0.002994542418438922,0.0062271681495893365,0.005143220660987147,0.004045873528245569,0.004613863239514573,0.11904002821636643,0.021651057933828852,0.13633678135650643,0.1489746845944317,0.012161995925826351,0.017294680109171907,0.05195672813209551,0.0890497635414966,0.008375543950181034,0.00798028268693677
4,breast_cancer,001 knn,004 l1,0.972027972027972,0.972027972027972,0.015352249145507812,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
5,breast_cancer,001 knn,005 relieff selection,0.972027972027972,0.972027972027972,0.061670780181884766,0,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,True,False,True,True,False,True,True,True,False
6,breast_cancer,001 knn,012 relieff weighting,0.9370629370629371,0.9370629370629371,0.061670780181884766,0,0.008664259927797846,0.0043321299638988675,0.0072202166064981865,0.0014440433212996595,0.008664259927797846,0.002888086642599319,0.015884476534296033,0.015884476534296033,0.0043321299638988675,0.0,0.0014440433212996595,0.0014440433212996595,0.0014440433212996595,0.0014440433212996595,0.002888086642599319,0.0014440433212996595,0.01877256317689535,0.015884476534296033,0.005776173285198527,0.0014440433212996595,0.0014440433212996595,0.0043321299638988675,0.0014440433212996595,0.002888086642599319,0.012996389891696714,0.0014440433212996595,0.015884476534296033,0.01877256317689535,0.0043321299638988675,0.0014440433212996595
7,breast_cancer,001 knn,006 forward selection,0.916083916083916,0.916083916083916,11.090945720672607,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,breast_cancer,001 knn,007 backward selection,0.9370629370629371,0.9370629370629371,7.336575508117676,0,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,breast_cancer,001 knn,008 stepwise selection,0.9440559440559441,0.9440559440559441,7.309514760971069,0,False,True,True,False,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True
10,breast_cancer,001 knn,009 bayesian selection,0.993006993006993,0.993006993006993,42.71315383911133,6,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,True,False
11,breast_cancer,001 knn,013 bayesian weighting,0.986013986013986,0.986013986013986,111.38869452476501,105,0.43407985927811693,0.14248170115531567,0.0399369338487085,0.4541880972487562,0.4107802981086319,0.8654461836195956,0.07570713759396232,0.09062487398717968,0.5145824812145237,0.5839858223369758,0.2925721133170137,0.1444323167400493,0.32168315465316255,0.46194542862531657,0.17315898559442916,0.6961442331837512,0.8423439726508548,0.08092466757037514,0.7055684060717886,0.9987182011397758,0.5187281717802602,0.9698924100681054,0.6603207356199204,0.8458503517036527,0.7515440374589599,0.6335317621752304,0.11811187873758815,0.10229370250806238,0.49155443841518737,0.5557708639764462
